% Model,20260626_TI_field_CompactY_X50_Y10_leadField.mph
% Version,COMSOL 6.3.0.335
% Date,"Jul 4 2026, 16:00"
% Dimension,2
% Nodes,1567
% Expressions,4
% Description,"Electric field, x-component, Electric field, y-component"
% Length unit,mm
% x,y,ec.Ex (V/m) @ idx=3,ec.Ey (V/m) @ idx=3,ec.Ex (V/m) @ idx=4,ec.Ey (V/m) @ idx=4
-20.79971030752103,-2.7507628660918644,3.940880623664045E-5-1.064049907190082E-10i,-1.1620205444412557E-4+3.1374912628265594E-10i,3.921737819421733E-5-1.0588812910782151E-10i,-1.1563786740907967E-4+3.1222580391039933E-10i
-20.52881663714981,3.0711783482463786,-3.716782418485461E-5+1.0035427015242695E-10i,-1.3604095186359189E-4+3.673147603995579E-10i,-3.69871407812176E-5+9.986641939710323E-11i,-1.353795863399306E-4+3.6552905311298384E-10i
-20.989880878838242,3.2621461955301183,-6.77955253353818E-5+1.8305000666095305E-10i,-1.1957621572399046E-4+3.2285946566812893E-10i,-6.746600570314842E-5+1.8216029350424103E-10i,-1.1899500291735754E-4+3.212901731874995E-10i
-20.92880570101305,2.632472098600689,-3.933317248458005E-5+1.062007772585363E-10i,-1.0960547614267205E-4+2.9593816168883153E-10i,-3.914207743931086E-5+1.0568481475163672E-10i,-1.0907267310492422E-4+2.944995770743206E-10i
-21.41421356237262,3.5857864376264303,-8.745782491043075E-5+2.3613882115770595E-10i,-8.743077878362905E-5+2.360657957839604E-10i,-8.703277939375864E-5+2.349911851692329E-10i,-8.700585965465933E-5+2.349185010467315E-10i
-21.637973539842946,3.04114290585134,-5.7498473659702474E-5+1.5524764996577753E-10i,-8.637125497680531E-5+2.3320504886985905E-10i,-5.721906585421747E-5+1.5449324028539306E-10i,-8.595146180991516E-5+2.3207159438750368E-10i
-21.737853804471214,4.010119121164105,-9.36154594830263E-5+2.527646241813448E-10i,-5.335716876750385E-5+1.4406599919588022E-10i,-9.316051174577955E-5+2.5153625127516156E-10i,-5.309786496338065E-5+1.4336587093751792E-10i
-22.01535837922886,3.646340454269068,-7.118467731632716E-5+1.9220082140881447E-10i,-5.985606711532421E-5+1.6161322491220728E-10i,-7.083874700278825E-5+1.9126679890653725E-10i,-5.956516842826401E-5+1.6082778949740287E-10i
-22.20170694198945,4.17237861545709,-7.640182775021099E-5+2.062872882732364E-10i,-3.566649718388937E-5+9.630064100396785E-11i,-7.603054450456836E-5+2.05284812071448E-10i,-3.549316522180601E-5+9.583263936806835E-11i
-21.928821651754532,4.471183362853514,-9.248060550513804E-5+2.497004834842251E-10i,-2.5265199207952227E-5+6.82168160891003E-11i,-9.203118363214358E-5+2.4848703058332533E-10i,-2.5142419249030157E-5+6.78853064210284E-11i
-20,-3,3.7573475863683187E-7-1.0144954216261372E-12i,-1.273104074855184E-4+3.437420216573808E-10i,3.7390284918240615E-7-1.009549210268102E-12i,-1.266925499956162E-4+3.4207378740512735E-10i
-20.11489307241213,-2.573610636821743,1.7475666443261123E-5-4.718483768614769E-11i,-1.1447623746140637E-4+3.090893672728632E-10i,1.7390667759731998E-5-4.69553386225086E-11i,-1.1392059609731213E-4+3.075891184739622E-10i
-20.39535669942895,2.446344560409287,-2.5843393360722562E-5+6.977795811129405E-11i,-1.1342873241130992E-4+3.0626107137665363E-10i,-2.5717923045779196E-5+6.943918439482544E-11i,-1.1287724779090121E-4+3.04772045913488E-10i
-20,3,-1.7280618697101957E-6+4.665820274416896E-12i,-1.2814765110605308E-4+3.460026052234575E-10i,-1.7196708401353196E-6+4.643164236731531E-12i,-1.275244374485026E-4+3.443199091524674E-10i
-22.28822784945541,4.693506054027852,-7.81996948546193E-5+2.111415848371638E-10i,-1.298756025813752E-5+3.506681274451209E-11i,-7.781967651751542E-5+2.1011552361911204E-10i,-1.2924444367956589E-5+3.4896397895427574E-11i
-22,5,-9.12116910093963E-5+2.4627437525926194E-10i,-1.4942049542110425E-8+4.034399473041894E-14i,-9.076843895164388E-5+2.450775810470801E-10i,-1.4869671188799671E-8+4.0148569512289916E-14i
-19.471183362850766,-3.071178348246222,-1.9939846419790228E-5+5.383819952280916E-11i,-8.162590847632378E-5+2.203924671426712E-10i,-1.984318261907987E-5+5.3577204284675706E-11i,-8.123010968746902E-5+2.193237982215261E-10i
-19.668449274409035,-2.5276777763335625,1.5078829862827728E-5-4.071330509186443E-11i,-1.0130135898555696E-4+2.7351678957355166E-10i,1.5005374216243867E-5-4.051497258192287E-11i,-1.0080980706827132E-4+2.721895842561748E-10i
-19.819830735583253,2.55374277854444,-1.4996390540963911E-5+4.049071638020267E-11i,-1.0707064445431476E-4+2.8909403804816223E-10i,-1.4923694836898685E-5+4.0294435740054724E-11i,-1.0654989617502053E-4+2.876880016539266E-10i
-19.471183362850812,3.071178348246208,1.902617070195789E-5-5.137124694565377E-11i,-8.198607304823677E-5+2.2136492258952628E-10i,1.8933532541155762E-5-5.112112105696327E-11i,-8.158700136838212E-5+2.2028741676078384E-10i
-19.050394141205327,-2.843374947786351,2.2914925660133533E-5-6.18710051146755E-11i,-5.8559091461737875E-5+1.581113506989988E-10i,2.2803334316900957E-5-6.156970505269146E-11i,-5.8275283946088166E-5+1.5734506166262757E-10i
-19.01011912116235,-3.2621461955297866,-1.124237916816373E-6+3.0354770009377286E-12i,-8.047673027710561E-6+2.172896505559763E-11i,-1.119129416166098E-6+3.0216838923900797E-12i,-8.009207045776151E-6+2.1625105721042243E-11i
-17.727565798101292,-4.7007431503371215,3.389831255451864E-4-9.152648804349603E-10i,2.4150777720999272E-5-6.520784374651639E-11i,3.373383488286391E-4-9.1082393263912E-10i,2.4033476328927383E-5-6.489112637680875E-11i
-18.071178348245617,-4.471183362852978,3.280922955999632E-4-8.858593041169262E-10i,8.633783903111425E-5-2.3311482478717814E-10i,3.2650010470998414E-4-8.815603396714743E-10i,8.591883971419134E-5-2.3198351372488982E-10i
-18.000000000000004,-5,3.8061901637390094E-4-1.0276830681517573E-9i,5.403404836956671E-6-1.4589359498128937E-11i,3.7877217583770495E-4-1.022696541817255E-9i,5.37721148496928E-6-1.4518636638899034E-11i
-19.010119121162717,3.2621461955295774,1.1959494473634535E-6-3.2291003498949733E-12i,-9.644588514841809E-6+2.6040686067621576E-11i,1.1897938535880097E-6-3.2124800553276814E-12i,-9.597089077773013E-6+2.5912436122981115E-11i
-19.042816825105483,2.720709344165424,-2.9408758725970225E-5+7.940455441914449E-11i,-6.739138348649254E-5+1.8195881122523048E-10i,-2.926615141772097E-5+7.901951029301352E-11i,-6.706328988816586E-5+1.810729484042257E-10i
-18.585786437626624,-3.5857864376271857,8.049916858461625E-5-2.1735023473882991E-10i,7.369241353693406E-5-1.9897178644437747E-10i,8.010794900682738E-5-2.1629392982775516E-10i,7.333423669132061E-5-1.9800469792875897E-10i
-18.44799996998911,-3.111590281096694,8.732965783913212E-5-2.3579276611614404E-10i,-1.5162068188565025E-5+4.093805113199777E-11i,8.690533209273117E-5-2.3464707353228956E-10i,-1.50890351295202E-5+4.0740859622507143E-11i
-17.841916952160613,-4.079225597624756,2.5820107343012543E-4-6.971508514510556E-10i,4.6271478782494714E-5-1.249344179834985E-10i,2.569479589027895E-4-6.9376740362985E-10i,4.604655912045508E-5-1.2432712796704106E-10i
-18.262146195528977,-4.010119121163766,2.0903929189946177E-4-5.64412527022981E-10i,1.1458691034775074E-4-3.093881874828922E-10i,2.0802442308734403E-4-5.616723499695678E-10i,1.140305858124228E-4-3.0788609410173157E-10i
-17.958610396943204,-3.6641517125567784,1.9311005095341838E-4-5.214030858087578E-10i,2.582364062115224E-5-6.972462510628747E-11i,1.921725744525038E-4-5.188718703801458E-10i,2.569778108187093E-5-6.938480047198502E-11i
-18.673201671862174,2.93096383575592,-5.80017169453384E-5+1.5660642233896717E-10i,-3.760168530929827E-5+1.0152570855195265E-10i,-5.7720121975686024E-5+1.5584610724812424E-10i,-3.741831524990228E-5+1.0103060374472349E-10i
-18.58578643762738,3.5857864376264357,-7.765634595007648E-5+2.09674526055829E-10i,7.083219290099363E-5-1.9124910262252305E-10i,-7.727921424287298E-5+2.086562588312408E-10i,7.048827408187575E-5-1.9032051121942947E-10i
-18.104127772746494,3.440108125707897,-1.5161925724419453E-4+4.093766647800192E-10i,1.2219344310467525E-5-3.299260602119193E-11i,-1.5088228541938753E-4+4.073868181544177E-10i,1.2160511517552338E-5-3.283375566694945E-11i
-18.262146195529226,4.010119121163336,-2.0786156992343152E-4+5.612326414057421E-10i,1.1395225577079393E-4-3.0767460057199607E-10i,-2.0685103830358348E-4+5.585041749070222E-10i,1.1339829838266646E-4-3.061788985605423E-10i
-17.807799810441256,4.086698761422828,-2.6021035817159197E-4+7.025759821367054E-10i,4.0837892108425146E-5-1.1026356659459913E-10i,-2.589448640792025E-4+6.991591091066298E-10i,4.0639661377406266E-5-1.0972833751460954E-10i
-18.07117834824561,4.471183362852986,-3.2536909233011534E-4+8.785065714036947E-10i,8.832802908403936E-5-2.384883992309204E-10i,-3.2378662390310985E-4+8.742338579086649E-10i,8.789844035583805E-5-2.373284964333429E-10i
-17.50729474683977,4.461493180867249,-3.069343502015868E-4+8.287321998221517E-10i,1.6179253274276977E-5-4.3684482199319774E-11i,-3.0544125558094507E-4+8.247007983561822E-10i,1.610086699947259E-5-4.347283684197251E-11i
-18.000000000000004,5,-3.8219550753169906E-4+1.0319396428343167E-9i,8.382468857703884E-6-2.2632924114363004E-11i,-3.8033637659877495E-4+1.026919932048159E-9i,8.34165789864727E-6-2.2522733267700085E-11i
18.07117834824561,-4.471183362852986,-0.06888489379447486+1.8599133505720248E-7i,0.01876727640780418-5.067222437606622E-8i,-0.16567543531969528+4.473287785451476E-7i,0.04539081166241843-1.2255658962924552E-7i
17.495486991925663,-4.452842114018755,-0.0604054205815919+1.6309649619526126E-7i,0.007583519611388663-2.047573654047167E-8i,-0.13517799925977017+3.649847617926177E-7i,0.026420310766915717-7.133565287659927E-8i
18.000000000000004,-5,-0.07689641873380598+2.0762269916666347E-7i,0.0012354876559754757-3.335854726982409E-9i,-0.17625181457237454+4.758853283040195E-7i,0.0019958800145540856-5.388937516964516E-9i
17.781952399153333,-4.070595595133563,-0.05544117152813423+1.4969287084070222E-7i,0.014238308537546419-3.844387162381123E-8i,-0.13264230379514166+3.5813830593289863E-7i,0.04977420419911471-1.3439188449683705E-7i
18.262146195529226,-4.010119121163336,-0.0511554408956373+1.3812126612268543E-7i,0.028529895295619445-7.70315960841448E-8i,-0.1424435202895213+3.8460189236761677E-7i,0.08086199284510509-2.1832987141594668E-7i
18.58578643762738,-3.5857864376264357,-0.027227022416964813+7.351379918031012E-8i,0.026354693088978087-7.1158483125001E-8i,-0.10616666088676618+2.8665325457002775E-7i,0.10640044314780395-2.872844738758476E-7i
18.101958332567868,-3.436594288903024,-0.03878108189493982+1.0471011566225834E-7i,0.014093763553682267-3.805359571506876E-8i,-0.10417948515931906+2.8128781889633595E-7i,0.07463166301439002-2.015077889646179E-7i
19.010119121162717,-3.2621461955295774,-0.007663389496445812+2.0691387690299798E-8i,0.012124847277832066-3.273746112312269E-8i,-0.06646222444074416+1.7945005317839386E-7i,0.11671013781861861-3.1512096704919095E-7i
18.670107525634926,-2.9477836696175186,-0.0215054111973306+5.806527264860454E-8i,0.005032240474340514-1.3587204285213842E-8i,-0.07013602187888753+1.8936941942273365E-7i,0.08970742899424484-2.422128214782445E-7i
22.152337332991756,-4.2101304984619805,-0.025130482641459208+6.785307720822907E-8i,-0.010829138703384+2.9239008061350805E-8i,0.03683050052777892-9.944348588858501E-8i,0.016581523230771868-4.477062347189416E-8i
21.737853804471214,-4.010119121164105,-0.02932121692805989+7.916818886624273E-8i,-0.016641110765581002+4.4931511651303374E-8i,0.04452793597563637-1.2022679869641243E-7i,0.025397643599028297-6.857442002284049E-8i
21.928821651754532,-4.471183362853514,-0.029323454966711775+7.917423163955783E-8i,-0.00803207684408199+2.1686854885336307E-8i,0.04310258446852503-1.1637830572307881E-7i,0.011824421756285028-3.192630296117033E-8i
19.471183362850812,-3.071178348246208,0.001066119450323616-2.8785553547939734E-9i,-0.007017314019586468+1.8946964002193226E-8i,-0.031403649210112905+8.479082017144695E-8i,0.11432788703033203-3.086888165420546E-7i
19.064894393987487,-2.7459079815776595,-0.014177379387976327+3.8279361043200064E-8i,-0.0036773041104433504+9.928834367571665E-9i,-0.049599130791422384+1.3391918090339347E-7i,0.09206929696719213-2.4858993775613516E-7i
21.41421356237262,-3.5857864376264303,-0.02644584065310074+7.140458435567207E-8i,-0.026323168906701465+7.10733668618268E-8i,0.04318084921166787-1.1658962294034646E-7i,0.04346688432053364-1.1736192654482038E-7i
21.528906142824088,-3.1062483155192675,-0.019494614513709374+5.263605966567138E-8i,-0.02597606600010181+7.013617832247754E-8i,0.028203026649048574-7.614904067012181E-8i,0.04677460437521197-1.2629287257775928E-7i
20.989880878838242,-3.2621461955301183,-0.019197140745966068+5.183287132990662E-8i,-0.033489302856728936+9.042214926022186E-8i,0.03606724389491578-9.738266946979881E-8i,0.0644093046060891-1.7390710639020207E-7i
21.97809156623295,-3.659981439702052,-0.023060389970494886+6.22637632330502E-8i,-0.01836564318160947+4.958780229410794E-8i,0.0339405710637551-9.164058731927702E-8i,0.029621895356293365-7.998002988407364E-8i
22,-5,-0.029186452979827138+7.8804322054979E-8i,-8.12830228197909E-5+2.1946666532064312E-10i,0.042461907133141574-1.1464845718323234E-7i,8.23601005274198E-5-2.2237480830559543E-10i
22.41442616118281,-4.487201394934261,-0.022839250852517295+6.166668080291511E-8i,-0.006383186009068805+1.7234798841190104E-8i,0.033089748747252866-8.934334085746412E-8i,0.009688289053098292-2.615867886481782E-8i
20,-3,-6.305162921318441E-4+1.702413410103941E-9i,-0.02506403718215459+6.767367242141922E-8i,-2.462108698916647E-4+6.647769325586789E-10i,0.10225582077910289-2.760938658165331E-7i
19.831397807357284,-2.568678371612206,-0.008938594494257176+2.413448046362305E-8i,-0.01954715506564571+5.277792077428958E-8i,-0.015800069401158624+4.266067406136444E-8i,0.0862996663723609-2.3301175743230194E-7i
20.52881663714981,-3.0711783482463786,-0.009490879709506314+2.5625667556455456E-8i,-0.033829871718106995+9.134169567623719E-8i,0.022251064067601727-6.007855836614171E-8i,0.08405225489158596-2.26943677208802E-7i
20.41167136343368,-2.5099322455610333,-0.011255174388303035+3.0389317533506925E-8i,-0.0264844543072548+7.150884241128691E-8i,0.0016445157728286713-4.440243241482742E-9i,0.07386332933151052-1.9943326435441284E-7i
20.92743587091869,-2.705367819185871,-0.014189970430651991+3.831335724626422E-8i,-0.028936255842870757+7.812878207853257E-8i,0.015887174100163787-4.289585943170822E-8i,0.06365157776267005-1.718612205732659E-7i
17.806205746180574,4.159883770798731,-0.13744783729661597+3.7111339440831204E-7i,-0.04772251172485107+1.288522516194946E-7i,-0.0572513850986649+1.5458050323986292E-7i,-0.014517334214816713+3.919724954707179E-8i
18.262146195528977,4.010119121163766,-0.14235602271850245+3.843656462307527E-7i,-0.08004412597753147+2.1612160568132371E-7i,-0.0510654582410226+1.3787831018357213E-7i,-0.02820338440001746+7.615000660874683E-8i
18.071178348245617,4.471183362852978,-0.1654010876373737+4.465880313523568E-7i,-0.04440423540333349+1.1989280334091758E-7i,-0.06850342178514734+1.849613488818169E-7i,-0.018151220736415175+4.900885508739063E-8i
18.047718288432634,3.625095556745923,-0.11451478230018752+3.0919343952746823E-7i,-0.0715025467308208+1.930590786150286E-7i,-0.04314235127169508+1.1648567731657612E-7i,-0.01647754966899322+4.448989165245826E-8i
18.585786437626624,3.5857864376271857,-0.10683561154804644+2.884594419606904E-7i,-0.10542250092281383+2.8464399974550984E-7i,-0.027646710121913887+7.4646968911021E-8i,-0.02615683010558076+7.062424697520764E-8i
18.42854030210413,3.012267502397234,-0.07990767985734785+2.1575319695395946E-7i,-0.08241245130015827+2.2251615700224257E-7i,-0.027699755095445717+7.479019197344294E-8i,-0.006948420187234332+1.8760948532751753E-8i
19.01011912116235,3.2621461955297866,-0.06696292560692318+1.8080196174981225E-7i,-0.11652054643960352+3.1460906448600694E-7i,-0.008108500024181564+2.1893199825618634E-8i,-0.012080279252940807+3.261712608315025E-8i
19.471183362850766,3.071178348246222,-0.03131214616760758+8.454375913818519E-8i,-0.11459801331912578+3.094181658423087E-7i,0.001114939654560591-3.0103714100037336E-9i,0.006671126522025024-1.8012247095420805E-8i
19.159013383347197,2.6734969506793145,-0.044435238079664464+1.1997651152197962E-7i,-0.09051738334699388+2.4439972317911586E-7i,-0.013435332742120285+3.627581224269358E-8i,0.006350769010672774-1.714727194702794E-8i
19.66397871298912,2.5997244154149914,-0.022635309104475615+6.111603180132911E-8i,-0.08952345034325952+2.4171607345361046E-7i,-0.00873250197828812+2.357802432239311E-8i,0.016054596578985742-4.334790528153953E-8i
20,3,-6.140634867321341E-4+1.65799032873016E-9i,-0.10303299281058953+2.7819225424020335E-7i,-2.0248007913107693E-4+5.467024505073618E-10i,0.02442509479483494-6.594850829479358E-8i
17.726542629967394,4.702475789268666,-0.15292442697816555+4.1290066326281894E-7i,-0.018559185304825143+5.0110371988364616E-8i,-0.06687526617150064+1.805652785740491E-7i,-0.006486338468800423+1.751331365981998E-8i
18.000000000000004,5,-0.1746088602977358+4.714493011557421E-7i,-0.001003680563412379+2.70996843686417E-9i,-0.07572402162839342+2.0445719086953082E-7i,-7.241145160266083E-4+1.9551314976561214E-9i
20.120168366437287,2.6516981729017997,-0.00395795718645916+1.0686606317559313E-8i,-0.08519200167507446+2.300210286309875E-7i,-0.007669234235982492+2.0707168667086332E-8i,0.02396797669086983-6.471427533381335E-8i
20.528816637146925,3.071178348245588,0.022256908512511053-6.009433854741269E-8i,-0.08467887632342475+2.2863557437612826E-7i,-0.009007380592885195+2.432020504870275E-8i,0.03370064036102283-9.09927670315079E-8i
20.802963280664123,2.772868461960859,0.016369840245891054-4.4199072892386473E-8i,-0.0687090972462078+1.8551667896194657E-7i,-0.013115113728240623+3.5411211041729697E-8i,0.029598049179784036-7.991564447297772E-8i
20.9898808788387,3.262146195530385,0.036228629147998404-9.781841462416124E-8i,-0.06489195727541985+1.752102834641863E-7i,-0.018835540840434206+5.0856540446876176E-8i,0.03341620040712301-9.022477039457639E-8i
21.3649680744476,3.069560040667681,0.028209795046060592-7.616731555049655E-8i,-0.05197463436948543+1.4033311373510988E-7i,-0.018733251899814517+5.058035715648179E-8i,0.027649976817033163-7.465578908846773E-8i
21.41421356237378,3.5857864376275925,0.043310518913281276-1.1693973512879309E-7i,-0.04404961606507572+1.1893532020451224E-7i,-0.02610130114668005+7.047431707576743E-8i,0.026396314245133626-7.127086152867734E-8i
21.89544912328842,3.4475111423102875,0.03170137669234783-8.559469354418387E-8i,-0.034801092497013096+9.396402169510499E-8i,-0.021406860457787457+5.779918261624248E-8i,0.020782185799909463-5.6112541798575016E-8i
21.73785380447134,4.010119121164328,0.044751961461439865-1.208316744085694E-7i,-0.025807348004453612+6.96806345373126E-8i,-0.029101570778870545+7.857513749782392E-8i,0.016718306108247094-4.5139941454292294E-8i
22.12850747910695,4.081605476583228,0.03641733869388959-9.832793621073307E-8i,-0.019605289100833544+5.29348844599357E-8i,-0.024520030123187243+6.620483660557001E-8i,0.01256440644894794-3.3924284424592594E-8i
21.9288216517546,4.471183362853743,0.043366304629979445-1.1709035828224328E-7i,-0.011919443972806606+3.2182865872693543E-8i,-0.029186215066732468+7.880367968229018E-8i,0.008023386015900394-2.1663389381556657E-8i
22.39974908056635,4.424104664397376,0.03326251448486366-8.980981367057274E-8i,-0.01102997281580235+2.9781266351034662E-8i,-0.02270427126009787+6.130223174570747E-8i,0.007179587098988212-1.9385106314961947E-8i
22,5,0.042732889122273465-1.1538011690076667E-7i,-9.870133578160356E-5+2.6649664683949924E-10i,-0.029072698309176803+7.849718094031002E-8i,9.403892648496281E-5-2.539079981220293E-10i
-22.150685891498238,-3.768409591903317,6.986192366160715E-5-1.8862934580174742E-10i,-5.204529508141542E-5+1.4052389983505605E-10i,6.952261409489679E-5-1.8771319951915924E-10i,-5.1792533947470075E-5+1.3984143698608176E-10i
-22.715824264065965,-5,6.206549497241494E-5-1.6757874818342669E-10i,-3.501828936454861E-7+9.455046009658143E-13i,6.176404827368254E-5-1.6676483281173555E-10i,-3.4848246006450684E-7+9.409133762775183E-13i
-22.499243221667445,-3.876241384465479,6.068632583328126E-5-1.6385494902052324E-10i,-4.152423277243208E-5+1.1211670753214495E-10i,6.039157546899876E-5-1.6305911395808518E-10i,-4.1322564923507166E-5+1.11572198128157E-10i
-22.305984968517738,-3.4877589227442964,5.831413554367865E-5-1.574499621752354E-10i,-5.6817531044986436E-5+1.5340908392568155E-10i,5.803090258546875E-5-1.566852244669089E-10i,-5.654159502280764E-5+1.526640481672302E-10i
-23.17960333643762,-4.136176997039721,4.3321174307312935E-5-1.1696850501959474E-10i,-2.5905313003223218E-5+6.994514305227189E-11i,4.311076196342995E-5-1.1640038520974515E-10i,-2.5779496379706763E-5+6.960543429440093E-11i
-23.68350743471924,-5,3.2186746833917645E-5-8.690520787682412E-11i,2.0536211704317667E-7-5.544840403990615E-13i,3.203041525688214E-5-8.648310780385631E-11i,2.0436482970713024E-7-5.517913342711501E-13i
-24.131917223482937,-4.161496942405056,1.9381768725563846E-5-5.2331372561322404E-11i,-2.0388984221866857E-5+5.5050885425758715E-11i,1.9287628689758537E-5-5.207719156524611E-11i,-2.0289954449487223E-5+5.478350199047677E-11i
-25,-5,1.209760711884389E-7-3.2663911671096345E-13i,9.78280339097859E-8-2.6413870530268875E-13i,1.2038866821495464E-7-3.250531110447008E-13i,9.735299810742504E-8-2.62856092862089E-13i
-25,-3.599147710772696,3.1670074608636245E-7-8.551017683044148E-13i,-3.10579921562378E-5+8.385753547965327E-11i,3.151630745823475E-7-8.509500084672397E-13i,-3.09071386180119E-5+8.345022628009325E-11i
-24.0865177935052,3.9882249632229176,-1.9820075732095616E-5+5.351481498091288E-11i,-2.4446040467381486E-5+6.600506225498525E-11i,-1.9723764443001224E-5+5.325477153392933E-11i,-2.4327246491063586E-5+6.568431486173912E-11i
-25,5,-2.1322924367850327E-7+5.757255250862851E-13i,1.6135271158068676E-7-4.3565729014530404E-13i,-2.1219276175044044E-7+5.729269939794895E-13i,1.605684216282599E-7-4.3353968538373475E-13i
-25,3.5991477107708008,-5.57030957128631E-7+1.5040007417214935E-12i,-3.08683631431809E-5+8.334553130312352E-11i,-5.543231484152663E-7+1.4966895754608395E-12i,-3.0718364621928895E-5+8.294053067541469E-11i
-22.963671066368647,3.419300050090569,-4.092200504808296E-5+1.1049067412174478E-10i,-4.628314937893396E-5+1.2496592895240357E-10i,-4.072315628196321E-5+1.0995377632878498E-10i,-4.605822638028556E-5+1.243586299265437E-10i
-22.794267327556273,3.7855631208968026,-5.035413602307489E-5+1.3595771828630213E-10i,-3.9495763023422725E-5+1.066397767262686E-10i,-5.0109444383476344E-5+1.3529704332312758E-10i,-3.9303822554441016E-5+1.0612153154650311E-10i
-23.348572235440074,3.6912282010574526,-3.534358877379518E-5+9.542877835262868E-11i,-3.595949911381346E-5+9.70917552424862E-11i,-3.517184427596631E-5+9.496506291794277E-11i,-3.578474962205313E-5+9.661992623315738E-11i
-22.46720809072309,3.5067253333935344,-5.456303789317755E-5+1.4732188297551863E-10i,-5.263037507844311E-5+1.421036338506239E-10i,-5.4297894206495334E-5+1.4660598685565366E-10i,-5.2374597302104475E-5+1.414130259756322E-10i
-22.639836908541987,2.9981739415812605,-4.077846638453226E-5+1.1010311530982427E-10i,-6.015830785923807E-5+1.624292842356979E-10i,-4.058032562638767E-5+1.0956812915966923E-10i,-5.986594897681071E-5+1.6163990624678304E-10i
-21.76312484434133,-3.093113729856641,5.771609462794369E-5-1.558352332841583E-10i,-8.155419763936078E-5+2.2019884568079748E-10i,5.7435765110178116E-5-1.5507833494999827E-10i,-8.115815279447862E-5+2.1912951240021283E-10i
-22.251969945737496,-3.0661608294398515,4.9202232064167E-5-1.3284754211350885E-10i,-6.731153689659014E-5+1.817432229669817E-10i,4.896324156209118E-5-1.322022603962937E-10i,-6.698464127224968E-5+1.8086059471209552E-10i
-22.813343556520056,-3.3262630801143738,4.301005233201214E-5-1.1612846610167737E-10i,-5.0895148633063485E-5+1.3741846899591773E-10i,4.280114099601782E-5-1.1556439905862365E-10i,-5.064796664649811E-5+1.3675107001807044E-10i
-23.79647534625782,-3.072160004212864,2.089312616547093E-5-5.6412084201246287E-11i,-4.492054133209411E-5+1.212868452520289E-10i,2.079163562382358E-5-5.613805661275228E-11i,-4.4702359522205294E-5+1.2069774764470137E-10i
-25,-2.2087658115855096,-2.0386052265730648E-7+5.504296906037237E-13i,-5.337904384127475E-5+1.4412506256727005E-10i,-2.0287084676514264E-7+5.477575349774202E-13i,-5.311975861441165E-5+1.4342498446797543E-10i
-23.643259995088513,2.8881455536244194,-2.2119639070962947E-5+5.972370682668666E-11i,-4.910515099863094E-5+1.3258542024812619E-10i,-2.201216621726572E-5+5.943352681150606E-11i,-4.886652904305053E-5+1.319411336178346E-10i
